District Code ,School Code,School Name,Grade,Number Enrolled
7400,014,TYLERTOWN UPPER ELEMENTARY SCHOOL,Special Education Pre-K,N/A
7400,014,TYLERTOWN UPPER ELEMENTARY SCHOOL,Kindergarten,N/A
7400,014,TYLERTOWN UPPER ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
7400,014,TYLERTOWN UPPER ELEMENTARY SCHOOL,Elementary Special Education,*
7400,014,TYLERTOWN UPPER ELEMENTARY SCHOOL,Grade 1,N/A
7400,014,TYLERTOWN UPPER ELEMENTARY SCHOOL,Grade 2,N/A
7400,014,TYLERTOWN UPPER ELEMENTARY SCHOOL,Grade 3,N/A
7400,014,TYLERTOWN UPPER ELEMENTARY SCHOOL,Grade 4,N/A
7400,014,TYLERTOWN UPPER ELEMENTARY SCHOOL,Grade 5,104
7400,014,TYLERTOWN UPPER ELEMENTARY SCHOOL,Grade 6,106
7400,014,TYLERTOWN UPPER ELEMENTARY SCHOOL,Grade 7,N/A
7400,014,TYLERTOWN UPPER ELEMENTARY SCHOOL,Grade 8,N/A
7400,014,TYLERTOWN UPPER ELEMENTARY SCHOOL,Grade 9,N/A
7400,014,TYLERTOWN UPPER ELEMENTARY SCHOOL,Grade 10,N/A
7400,014,TYLERTOWN UPPER ELEMENTARY SCHOOL,Grade 11,N/A
7400,014,TYLERTOWN UPPER ELEMENTARY SCHOOL,Grade 12,N/A
7400,014,TYLERTOWN UPPER ELEMENTARY SCHOOL,Secondary Special Education,N/A
7400,014,TYLERTOWN UPPER ELEMENTARY SCHOOL,Secondary GED,N/A
7400,014,TYLERTOWN UPPER ELEMENTARY SCHOOL,Total Enrollment,*
7400,016,TYLERTOWN HIGH SCHOOL,Pre-Kindergarten,N/A
7400,016,TYLERTOWN HIGH SCHOOL,Special Education Pre-K,N/A
7400,016,TYLERTOWN HIGH SCHOOL,Kindergarten,N/A
7400,016,TYLERTOWN HIGH SCHOOL,Special Education Kindergarten,N/A
7400,016,TYLERTOWN HIGH SCHOOL,Elementary Special Education,N/A
7400,016,TYLERTOWN HIGH SCHOOL,Grade 1,N/A
7400,016,TYLERTOWN HIGH SCHOOL,Grade 2,N/A
7400,016,TYLERTOWN HIGH SCHOOL,Grade 3,N/A
7400,016,TYLERTOWN HIGH SCHOOL,Grade 4,N/A
7400,016,TYLERTOWN HIGH SCHOOL,Grade 5,N/A
7400,016,TYLERTOWN HIGH SCHOOL,Grade 6,N/A
7400,016,TYLERTOWN HIGH SCHOOL,Grade 7,118
7400,016,TYLERTOWN HIGH SCHOOL,Grade 8,126
7400,016,TYLERTOWN HIGH SCHOOL,Grade 9,126
7400,016,TYLERTOWN HIGH SCHOOL,Grade 10,100
7400,016,TYLERTOWN HIGH SCHOOL,Grade 11,109
7400,016,TYLERTOWN HIGH SCHOOL,Grade 12,83
7400,016,TYLERTOWN HIGH SCHOOL,Secondary Special Education,22
7400,016,TYLERTOWN HIGH SCHOOL,Secondary GED,*
7400,016,TYLERTOWN HIGH SCHOOL,Total Enrollment,*
7500,000,District Level Data,Pre-Kindergarten,79
7500,000,District Level Data,Special Education Pre-K,19
7500,000,District Level Data,Kindergarten,716
7500,000,District Level Data,Special Education Kindergarten,*
7500,000,District Level Data,Elementary Special Education,74
7500,000,District Level Data,Grade 1,733
7500,000,District Level Data,Grade 2,716
7500,000,District Level Data,Grade 3,606
7500,000,District Level Data,Grade 4,599
7500,000,District Level Data,Grade 5,644
7500,000,District Level Data,Grade 6,616
7500,000,District Level Data,Grade 7,621
7500,000,District Level Data,Grade 8,695
7500,000,District Level Data,Grade 9,767
7500,000,District Level Data,Grade 10,546
7500,000,District Level Data,Grade 11,461
7500,000,District Level Data,Grade 12,456
7500,000,District Level Data,Secondary Special Education,35
7500,000,District Level Data,Secondary GED,33
7500,000,District Level Data,Total Enrollment,*
7500,002,BOVINA ELEMENTARY SCHOOL,Pre-Kindergarten,N/A
7500,002,BOVINA ELEMENTARY SCHOOL,Special Education Pre-K,N/A
7500,002,BOVINA ELEMENTARY SCHOOL,Kindergarten,48
7500,002,BOVINA ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
7500,002,BOVINA ELEMENTARY SCHOOL,Elementary Special Education,*
7500,002,BOVINA ELEMENTARY SCHOOL,Grade 1,50
7500,002,BOVINA ELEMENTARY SCHOOL,Grade 2,58
7500,002,BOVINA ELEMENTARY SCHOOL,Grade 3,47
7500,002,BOVINA ELEMENTARY SCHOOL,Grade 4,49
7500,002,BOVINA ELEMENTARY SCHOOL,Grade 5,48
7500,002,BOVINA ELEMENTARY SCHOOL,Grade 6,37
7500,002,BOVINA ELEMENTARY SCHOOL,Grade 7,N/A
7500,002,BOVINA ELEMENTARY SCHOOL,Grade 8,N/A
7500,002,BOVINA ELEMENTARY SCHOOL,Grade 9,N/A
7500,002,BOVINA ELEMENTARY SCHOOL,Grade 10,N/A
7500,002,BOVINA ELEMENTARY SCHOOL,Grade 11,N/A
7500,002,BOVINA ELEMENTARY SCHOOL,Grade 12,N/A
7500,002,BOVINA ELEMENTARY SCHOOL,Secondary Special Education,N/A
7500,002,BOVINA ELEMENTARY SCHOOL,Secondary GED,N/A
7500,002,BOVINA ELEMENTARY SCHOOL,Total Enrollment,*
7500,004,BOWMAR AVENUE SCHOOL,Pre-Kindergarten,N/A
7500,004,BOWMAR AVENUE SCHOOL,Special Education Pre-K,N/A
7500,004,BOWMAR AVENUE SCHOOL,Kindergarten,51
7500,004,BOWMAR AVENUE SCHOOL,Special Education Kindergarten,N/A
7500,004,BOWMAR AVENUE SCHOOL,Elementary Special Education,N/A
7500,004,BOWMAR AVENUE SCHOOL,Grade 1,49
7500,004,BOWMAR AVENUE SCHOOL,Grade 2,52
7500,004,BOWMAR AVENUE SCHOOL,Grade 3,55
7500,004,BOWMAR AVENUE SCHOOL,Grade 4,49
7500,004,BOWMAR AVENUE SCHOOL,Grade 5,53
7500,004,BOWMAR AVENUE SCHOOL,Grade 6,49
7500,004,BOWMAR AVENUE SCHOOL,Grade 7,N/A
7500,004,BOWMAR AVENUE SCHOOL,Grade 8,N/A
7500,004,BOWMAR AVENUE SCHOOL,Grade 9,N/A
7500,004,BOWMAR AVENUE SCHOOL,Grade 10,N/A
7500,004,BOWMAR AVENUE SCHOOL,Grade 11,N/A
7500,004,BOWMAR AVENUE SCHOOL,Grade 12,N/A
7500,004,BOWMAR AVENUE SCHOOL,Secondary Special Education,N/A
7500,004,BOWMAR AVENUE SCHOOL,Secondary GED,N/A
7500,004,BOWMAR AVENUE SCHOOL,Total Enrollment,358
7500,006,BEECHWOOD ELEMENTARY SCHOOL,Pre-Kindergarten,N/A
7500,006,BEECHWOOD ELEMENTARY SCHOOL,Special Education Pre-K,18
7500,006,BEECHWOOD ELEMENTARY SCHOOL,Kindergarten,52
7500,006,BEECHWOOD ELEMENTARY SCHOOL,Special Education Kindergarten,*
7500,006,BEECHWOOD ELEMENTARY SCHOOL,Elementary Special Education,18
7500,006,BEECHWOOD ELEMENTARY SCHOOL,Grade 1,56
7500,006,BEECHWOOD ELEMENTARY SCHOOL,Grade 2,58
7500,006,BEECHWOOD ELEMENTARY SCHOOL,Grade 3,61
7500,006,BEECHWOOD ELEMENTARY SCHOOL,Grade 4,71
7500,006,BEECHWOOD ELEMENTARY SCHOOL,Grade 5,62
7500,006,BEECHWOOD ELEMENTARY SCHOOL,Grade 6,65
7500,006,BEECHWOOD ELEMENTARY SCHOOL,Grade 7,N/A
7500,006,BEECHWOOD ELEMENTARY SCHOOL,Grade 8,N/A
7500,006,BEECHWOOD ELEMENTARY SCHOOL,Grade 9,N/A
7500,006,BEECHWOOD ELEMENTARY SCHOOL,Grade 10,N/A
7500,006,BEECHWOOD ELEMENTARY SCHOOL,Grade 11,N/A
7500,006,BEECHWOOD ELEMENTARY SCHOOL,Grade 12,N/A
7500,006,BEECHWOOD ELEMENTARY SCHOOL,Secondary Special Education,N/A
7500,006,BEECHWOOD ELEMENTARY SCHOOL,Secondary GED,N/A
7500,006,BEECHWOOD ELEMENTARY SCHOOL,Total Enrollment,*
7500,014,DANA ROAD ELEMENTARY,Pre-Kindergarten,39
7500,014,DANA ROAD ELEMENTARY,Special Education Pre-K,*
7500,014,DANA ROAD ELEMENTARY,Kindergarten,198
7500,014,DANA ROAD ELEMENTARY,Special Education Kindergarten,*
7500,014,DANA ROAD ELEMENTARY,Elementary Special Education,11
7500,014,DANA ROAD ELEMENTARY,Grade 1,181
7500,014,DANA ROAD ELEMENTARY,Grade 2,192
7500,014,DANA ROAD ELEMENTARY,Grade 3,74
7500,014,DANA ROAD ELEMENTARY,Grade 4,N/A
7500,014,DANA ROAD ELEMENTARY,Grade 5,N/A
7500,014,DANA ROAD ELEMENTARY,Grade 6,N/A
7500,014,DANA ROAD ELEMENTARY,Grade 7,N/A
7500,014,DANA ROAD ELEMENTARY,Grade 8,N/A
7500,014,DANA ROAD ELEMENTARY,Grade 9,N/A
7500,014,DANA ROAD ELEMENTARY,Grade 10,N/A
7500,014,DANA ROAD ELEMENTARY,Grade 11,N/A
7500,014,DANA ROAD ELEMENTARY,Grade 12,N/A
7500,014,DANA ROAD ELEMENTARY,Secondary Special Education,N/A
7500,014,DANA ROAD ELEMENTARY,Secondary GED,N/A
7500,014,DANA ROAD ELEMENTARY,Total Enrollment,695
7500,015,VICKSBURG INTERMEDIATE,Pre-Kindergarten,N/A
7500,015,VICKSBURG INTERMEDIATE,Special Education Pre-K,N/A
7500,015,VICKSBURG INTERMEDIATE,Kindergarten,N/A
7500,015,VICKSBURG INTERMEDIATE,Special Education Kindergarten,N/A
7500,015,VICKSBURG INTERMEDIATE,Elementary Special Education,*
7500,015,VICKSBURG INTERMEDIATE,Grade 1,N/A
7500,015,VICKSBURG INTERMEDIATE,Grade 2,N/A
7500,015,VICKSBURG INTERMEDIATE,Grade 3,68
7500,015,VICKSBURG INTERMEDIATE,Grade 4,124
7500,015,VICKSBURG INTERMEDIATE,Grade 5,168
7500,015,VICKSBURG INTERMEDIATE,Grade 6,152
7500,015,VICKSBURG INTERMEDIATE,Grade 7,N/A
7500,015,VICKSBURG INTERMEDIATE,Grade 8,N/A
7500,015,VICKSBURG INTERMEDIATE,Grade 9,N/A
7500,015,VICKSBURG INTERMEDIATE,Grade 10,N/A
7500,015,VICKSBURG INTERMEDIATE,Grade 11,N/A
7500,015,VICKSBURG INTERMEDIATE,Grade 12,N/A
7500,015,VICKSBURG INTERMEDIATE,Secondary Special Education,N/A
7500,015,VICKSBURG INTERMEDIATE,Secondary GED,N/A
7500,015,VICKSBURG INTERMEDIATE,Total Enrollment,*
7500,020,REDWOOD ELEMENTARY SCHOOL,Pre-Kindergarten,N/A
7500,020,REDWOOD ELEMENTARY SCHOOL,Special Education Pre-K,N/A
7500,020,REDWOOD ELEMENTARY SCHOOL,Kindergarten,62
7500,020,REDWOOD ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
7500,020,REDWOOD ELEMENTARY SCHOOL,Elementary Special Education,N/A
7500,020,REDWOOD ELEMENTARY SCHOOL,Grade 1,57
7500,020,REDWOOD ELEMENTARY SCHOOL,Grade 2,60
7500,020,REDWOOD ELEMENTARY SCHOOL,Grade 3,61
7500,020,REDWOOD ELEMENTARY SCHOOL,Grade 4,53
7500,020,REDWOOD ELEMENTARY SCHOOL,Grade 5,62
7500,020,REDWOOD ELEMENTARY SCHOOL,Grade 6,59
7500,020,REDWOOD ELEMENTARY SCHOOL,Grade 7,N/A
7500,020,REDWOOD ELEMENTARY SCHOOL,Grade 8,N/A
7500,020,REDWOOD ELEMENTARY SCHOOL,Grade 9,N/A
7500,020,REDWOOD ELEMENTARY SCHOOL,Grade 10,N/A
7500,020,REDWOOD ELEMENTARY SCHOOL,Grade 11,N/A
7500,020,REDWOOD ELEMENTARY SCHOOL,Grade 12,N/A
7500,020,REDWOOD ELEMENTARY SCHOOL,Secondary Special Education,N/A
7500,020,REDWOOD ELEMENTARY SCHOOL,Secondary GED,N/A
7500,020,REDWOOD ELEMENTARY SCHOOL,Total Enrollment,414
7500,021,SHERMAN AVE ELEMENTARY,Pre-Kindergarten,40
7500,021,SHERMAN AVE ELEMENTARY,Special Education Pre-K,N/A
7500,021,SHERMAN AVE ELEMENTARY,Kindergarten,199
7500,021,SHERMAN AVE ELEMENTARY,Special Education Kindergarten,N/A
7500,021,SHERMAN AVE ELEMENTARY,Elementary Special Education,*
7500,021,SHERMAN AVE ELEMENTARY,Grade 1,185
7500,021,SHERMAN AVE ELEMENTARY,Grade 2,176
7500,021,SHERMAN AVE ELEMENTARY,Grade 3,59
7500,021,SHERMAN AVE ELEMENTARY,Grade 4,N/A
7500,021,SHERMAN AVE ELEMENTARY,Grade 5,N/A
7500,021,SHERMAN AVE ELEMENTARY,Grade 6,N/A
7500,021,SHERMAN AVE ELEMENTARY,Grade 7,N/A
7500,021,SHERMAN AVE ELEMENTARY,Grade 8,N/A
7500,021,SHERMAN AVE ELEMENTARY,Grade 9,N/A
7500,021,SHERMAN AVE ELEMENTARY,Grade 10,N/A
7500,021,SHERMAN AVE ELEMENTARY,Grade 11,N/A
7500,021,SHERMAN AVE ELEMENTARY,Grade 12,N/A
7500,021,SHERMAN AVE ELEMENTARY,Secondary Special Education,N/A
7500,021,SHERMAN AVE ELEMENTARY,Secondary GED,N/A
7500,021,SHERMAN AVE ELEMENTARY,Total Enrollment,*
7500,022,WARREN CENTRAL INTERMEDIATE,Pre-Kindergarten,N/A
7500,022,WARREN CENTRAL INTERMEDIATE,Special Education Pre-K,N/A
7500,022,WARREN CENTRAL INTERMEDIATE,Kindergarten,N/A
7500,022,WARREN CENTRAL INTERMEDIATE,Special Education Kindergarten,N/A
7500,022,WARREN CENTRAL INTERMEDIATE,Elementary Special Education,13
7500,022,WARREN CENTRAL INTERMEDIATE,Grade 1,N/A
7500,022,WARREN CENTRAL INTERMEDIATE,Grade 2,N/A
7500,022,WARREN CENTRAL INTERMEDIATE,Grade 3,79
7500,022,WARREN CENTRAL INTERMEDIATE,Grade 4,152
7500,022,WARREN CENTRAL INTERMEDIATE,Grade 5,124
7500,022,WARREN CENTRAL INTERMEDIATE,Grade 6,145
7500,022,WARREN CENTRAL INTERMEDIATE,Grade 7,N/A
7500,022,WARREN CENTRAL INTERMEDIATE,Grade 8,N/A
7500,022,WARREN CENTRAL INTERMEDIATE,Grade 9,N/A
7500,022,WARREN CENTRAL INTERMEDIATE,Grade 10,N/A
7500,022,WARREN CENTRAL INTERMEDIATE,Grade 11,N/A
7500,022,WARREN CENTRAL INTERMEDIATE,Grade 12,N/A
7500,022,WARREN CENTRAL INTERMEDIATE,Secondary Special Education,N/A
7500,022,WARREN CENTRAL INTERMEDIATE,Secondary GED,N/A
7500,022,WARREN CENTRAL INTERMEDIATE,Total Enrollment,513
7500,024,SOUTH PARK ELEMENTARY SCHOOL,Pre-Kindergarten,N/A
7500,024,SOUTH PARK ELEMENTARY SCHOOL,Special Education Pre-K,N/A
7500,024,SOUTH PARK ELEMENTARY SCHOOL,Kindergarten,56
7500,024,SOUTH PARK ELEMENTARY SCHOOL,Special Education Kindergarten,*
7500,024,SOUTH PARK ELEMENTARY SCHOOL,Elementary Special Education,*
7500,024,SOUTH PARK ELEMENTARY SCHOOL,Grade 1,79
7500,024,SOUTH PARK ELEMENTARY SCHOOL,Grade 2,59
7500,024,SOUTH PARK ELEMENTARY SCHOOL,Grade 3,48
7500,024,SOUTH PARK ELEMENTARY SCHOOL,Grade 4,59
7500,024,SOUTH PARK ELEMENTARY SCHOOL,Grade 5,75
7500,024,SOUTH PARK ELEMENTARY SCHOOL,Grade 6,46
7500,024,SOUTH PARK ELEMENTARY SCHOOL,Grade 7,N/A
7500,024,SOUTH PARK ELEMENTARY SCHOOL,Grade 8,N/A
7500,024,SOUTH PARK ELEMENTARY SCHOOL,Grade 9,N/A
7500,024,SOUTH PARK ELEMENTARY SCHOOL,Grade 10,N/A
7500,024,SOUTH PARK ELEMENTARY SCHOOL,Grade 11,N/A
7500,024,SOUTH PARK ELEMENTARY SCHOOL,Grade 12,N/A
7500,024,SOUTH PARK ELEMENTARY SCHOOL,Secondary Special Education,N/A
7500,024,SOUTH PARK ELEMENTARY SCHOOL,Secondary GED,N/A
7500,024,SOUTH PARK ELEMENTARY SCHOOL,Total Enrollment,422
7500,025,VICKSBURG HIGH SCHOOL,Pre-Kindergarten,N/A
7500,025,VICKSBURG HIGH SCHOOL,Special Education Pre-K,N/A
7500,025,VICKSBURG HIGH SCHOOL,Kindergarten,N/A
7500,025,VICKSBURG HIGH SCHOOL,Special Education Kindergarten,N/A
7500,025,VICKSBURG HIGH SCHOOL,Elementary Special Education,N/A
7500,025,VICKSBURG HIGH SCHOOL,Grade 1,N/A
7500,025,VICKSBURG HIGH SCHOOL,Grade 2,N/A
7500,025,VICKSBURG HIGH SCHOOL,Grade 3,N/A
7500,025,VICKSBURG HIGH SCHOOL,Grade 4,N/A
7500,025,VICKSBURG HIGH SCHOOL,Grade 5,N/A
7500,025,VICKSBURG HIGH SCHOOL,Grade 6,N/A
7500,025,VICKSBURG HIGH SCHOOL,Grade 7,N/A
7500,025,VICKSBURG HIGH SCHOOL,Grade 8,N/A
7500,025,VICKSBURG HIGH SCHOOL,Grade 9,354
7500,025,VICKSBURG HIGH SCHOOL,Grade 10,246
7500,025,VICKSBURG HIGH SCHOOL,Grade 11,200
7500,025,VICKSBURG HIGH SCHOOL,Grade 12,199
7500,025,VICKSBURG HIGH SCHOOL,Secondary Special Education,*
7500,025,VICKSBURG HIGH SCHOOL,Secondary GED,19
7500,025,VICKSBURG HIGH SCHOOL,Total Enrollment,*
7500,026,VICKSBURG JUNIOR HIGH SCHOOL,Pre-Kindergarten,N/A
7500,026,VICKSBURG JUNIOR HIGH SCHOOL,Special Education Pre-K,N/A
7500,026,VICKSBURG JUNIOR HIGH SCHOOL,Kindergarten,N/A
7500,026,VICKSBURG JUNIOR HIGH SCHOOL,Special Education Kindergarten,N/A
7500,026,VICKSBURG JUNIOR HIGH SCHOOL,Elementary Special Education,N/A
7500,026,VICKSBURG JUNIOR HIGH SCHOOL,Grade 1,N/A
7500,026,VICKSBURG JUNIOR HIGH SCHOOL,Grade 2,N/A
7500,026,VICKSBURG JUNIOR HIGH SCHOOL,Grade 3,N/A
7500,026,VICKSBURG JUNIOR HIGH SCHOOL,Grade 4,N/A
7500,026,VICKSBURG JUNIOR HIGH SCHOOL,Grade 5,N/A
7500,026,VICKSBURG JUNIOR HIGH SCHOOL,Grade 6,N/A
7500,026,VICKSBURG JUNIOR HIGH SCHOOL,Grade 7,243
7500,026,VICKSBURG JUNIOR HIGH SCHOOL,Grade 8,333
7500,026,VICKSBURG JUNIOR HIGH SCHOOL,Grade 9,N/A
7500,026,VICKSBURG JUNIOR HIGH SCHOOL,Grade 10,N/A
7500,026,VICKSBURG JUNIOR HIGH SCHOOL,Grade 11,N/A
7500,026,VICKSBURG JUNIOR HIGH SCHOOL,Grade 12,N/A
7500,026,VICKSBURG JUNIOR HIGH SCHOOL,Secondary Special Education,N/A
7500,026,VICKSBURG JUNIOR HIGH SCHOOL,Secondary GED,N/A
7500,026,VICKSBURG JUNIOR HIGH SCHOOL,Total Enrollment,576
7500,028,WARREN CENTRAL HIGH SCHOOL,Pre-Kindergarten,N/A
7500,028,WARREN CENTRAL HIGH SCHOOL,Special Education Pre-K,N/A
7500,028,WARREN CENTRAL HIGH SCHOOL,Kindergarten,N/A
7500,028,WARREN CENTRAL HIGH SCHOOL,Special Education Kindergarten,N/A
7500,028,WARREN CENTRAL HIGH SCHOOL,Elementary Special Education,N/A
7500,028,WARREN CENTRAL HIGH SCHOOL,Grade 1,N/A
7500,028,WARREN CENTRAL HIGH SCHOOL,Grade 2,N/A
7500,028,WARREN CENTRAL HIGH SCHOOL,Grade 3,N/A
7500,028,WARREN CENTRAL HIGH SCHOOL,Grade 4,N/A
7500,028,WARREN CENTRAL HIGH SCHOOL,Grade 5,N/A
7500,028,WARREN CENTRAL HIGH SCHOOL,Grade 6,N/A
7500,028,WARREN CENTRAL HIGH SCHOOL,Grade 7,N/A
7500,028,WARREN CENTRAL HIGH SCHOOL,Grade 8,N/A
7500,028,WARREN CENTRAL HIGH SCHOOL,Grade 9,413
7500,028,WARREN CENTRAL HIGH SCHOOL,Grade 10,300
7500,028,WARREN CENTRAL HIGH SCHOOL,Grade 11,261
7500,028,WARREN CENTRAL HIGH SCHOOL,Grade 12,257
7500,028,WARREN CENTRAL HIGH SCHOOL,Secondary Special Education,13
7500,028,WARREN CENTRAL HIGH SCHOOL,Secondary GED,14
7500,028,WARREN CENTRAL HIGH SCHOOL,Total Enrollment,1258
7500,030,WARREN CENTRAL JUNIOR HIGH SCHOOL,Pre-Kindergarten,N/A
7500,030,WARREN CENTRAL JUNIOR HIGH SCHOOL,Special Education Pre-K,N/A
7500,030,WARREN CENTRAL JUNIOR HIGH SCHOOL,Kindergarten,N/A
7500,030,WARREN CENTRAL JUNIOR HIGH SCHOOL,Special Education Kindergarten,N/A
7500,030,WARREN CENTRAL JUNIOR HIGH SCHOOL,Elementary Special Education,N/A
7500,030,WARREN CENTRAL JUNIOR HIGH SCHOOL,Grade 1,N/A
7500,030,WARREN CENTRAL JUNIOR HIGH SCHOOL,Grade 2,N/A
7500,030,WARREN CENTRAL JUNIOR HIGH SCHOOL,Grade 3,N/A
7500,030,WARREN CENTRAL JUNIOR HIGH SCHOOL,Grade 4,N/A
7500,030,WARREN CENTRAL JUNIOR HIGH SCHOOL,Grade 5,N/A
7500,030,WARREN CENTRAL JUNIOR HIGH SCHOOL,Grade 6,N/A
7500,030,WARREN CENTRAL JUNIOR HIGH SCHOOL,Grade 7,378
7500,030,WARREN CENTRAL JUNIOR HIGH SCHOOL,Grade 8,362
7500,030,WARREN CENTRAL JUNIOR HIGH SCHOOL,Grade 9,N/A
7500,030,WARREN CENTRAL JUNIOR HIGH SCHOOL,Grade 10,N/A
7500,030,WARREN CENTRAL JUNIOR HIGH SCHOOL,Grade 11,N/A
7500,030,WARREN CENTRAL JUNIOR HIGH SCHOOL,Grade 12,N/A
7500,030,WARREN CENTRAL JUNIOR HIGH SCHOOL,Secondary Special Education,17
7500,030,WARREN CENTRAL JUNIOR HIGH SCHOOL,Secondary GED,N/A
7500,030,WARREN CENTRAL JUNIOR HIGH SCHOOL,Total Enrollment,757
7500,032,WARRENTON ELEMENTARY SCHOOL,Pre-Kindergarten,N/A
7500,032,WARRENTON ELEMENTARY SCHOOL,Special Education Pre-K,N/A
7500,032,WARRENTON ELEMENTARY SCHOOL,Kindergarten,50
7500,032,WARRENTON ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
7500,032,WARRENTON ELEMENTARY SCHOOL,Elementary Special Education,*
7500,032,WARRENTON ELEMENTARY SCHOOL,Grade 1,76
7500,032,WARRENTON ELEMENTARY SCHOOL,Grade 2,61
7500,032,WARRENTON ELEMENTARY SCHOOL,Grade 3,54
7500,032,WARRENTON ELEMENTARY SCHOOL,Grade 4,42
7500,032,WARRENTON ELEMENTARY SCHOOL,Grade 5,52
7500,032,WARRENTON ELEMENTARY SCHOOL,Grade 6,63
7500,032,WARRENTON ELEMENTARY SCHOOL,Grade 7,N/A
7500,032,WARRENTON ELEMENTARY SCHOOL,Grade 8,N/A
7500,032,WARRENTON ELEMENTARY SCHOOL,Grade 9,N/A
7500,032,WARRENTON ELEMENTARY SCHOOL,Grade 10,N/A
7500,032,WARRENTON ELEMENTARY SCHOOL,Grade 11,N/A
7500,032,WARRENTON ELEMENTARY SCHOOL,Grade 12,N/A
7500,032,WARRENTON ELEMENTARY SCHOOL,Secondary Special Education,N/A
7500,032,WARRENTON ELEMENTARY SCHOOL,Secondary GED,N/A
7500,032,WARRENTON ELEMENTARY SCHOOL,Total Enrollment,*
7611,000,District Level Data,Pre-Kindergarten,23
7611,000,District Level Data,Special Education Pre-K,N/A
7611,000,District Level Data,Kindergarten,61
7611,000,District Level Data,Special Education Kindergarten,N/A
7611,000,District Level Data,Elementary Special Education,N/A
7611,000,District Level Data,Grade 1,50
7611,000,District Level Data,Grade 2,49
7611,000,District Level Data,Grade 3,51
7611,000,District Level Data,Grade 4,45
7611,000,District Level Data,Grade 5,34
7611,000,District Level Data,Grade 6,42
7611,000,District Level Data,Grade 7,61
7611,000,District Level Data,Grade 8,48
7611,000,District Level Data,Grade 9,36
7611,000,District Level Data,Grade 10,46
7611,000,District Level Data,Grade 11,53
7611,000,District Level Data,Grade 12,38
7611,000,District Level Data,Secondary Special Education,*
7611,000,District Level Data,Secondary GED,N/A
7611,000,District Level Data,Total Enrollment,640
7611,008,SANDERS ELEMENTARY SCHOOL,Pre-Kindergarten,23
7611,008,SANDERS ELEMENTARY SCHOOL,Special Education Pre-K,N/A
7611,008,SANDERS ELEMENTARY SCHOOL,Kindergarten,61
7611,008,SANDERS ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
7611,008,SANDERS ELEMENTARY SCHOOL,Elementary Special Education,N/A
7611,008,SANDERS ELEMENTARY SCHOOL,Grade 1,50
7611,008,SANDERS ELEMENTARY SCHOOL,Grade 2,49
7611,008,SANDERS ELEMENTARY SCHOOL,Grade 3,51
7611,008,SANDERS ELEMENTARY SCHOOL,Grade 4,45
7611,008,SANDERS ELEMENTARY SCHOOL,Grade 5,34
7611,008,SANDERS ELEMENTARY SCHOOL,Grade 6,42
7611,008,SANDERS ELEMENTARY SCHOOL,Grade 7,N/A
7611,008,SANDERS ELEMENTARY SCHOOL,Grade 8,N/A
7611,008,SANDERS ELEMENTARY SCHOOL,Grade 9,N/A
7611,008,SANDERS ELEMENTARY SCHOOL,Grade 10,N/A
7611,008,SANDERS ELEMENTARY SCHOOL,Grade 11,N/A
7611,008,SANDERS ELEMENTARY SCHOOL,Grade 12,N/A
7611,008,SANDERS ELEMENTARY SCHOOL,Secondary Special Education,N/A
7611,008,SANDERS ELEMENTARY SCHOOL,Secondary GED,N/A
7611,008,SANDERS ELEMENTARY SCHOOL,Total Enrollment,355
7611,012,SIMMONS HIGH SCHOOL,Pre-Kindergarten,N/A
7611,012,SIMMONS HIGH SCHOOL,Special Education Pre-K,N/A
7611,012,SIMMONS HIGH SCHOOL,Kindergarten,N/A
7611,012,SIMMONS HIGH SCHOOL,Special Education Kindergarten,N/A
7611,012,SIMMONS HIGH SCHOOL,Elementary Special Education,N/A
7611,012,SIMMONS HIGH SCHOOL,Grade 1,N/A
7611,012,SIMMONS HIGH SCHOOL,Grade 2,N/A
7611,012,SIMMONS HIGH SCHOOL,Grade 3,N/A
7611,012,SIMMONS HIGH SCHOOL,Grade 4,N/A
7611,012,SIMMONS HIGH SCHOOL,Grade 5,N/A
7611,012,SIMMONS HIGH SCHOOL,Grade 6,N/A
7611,012,SIMMONS HIGH SCHOOL,Grade 7,61
7611,012,SIMMONS HIGH SCHOOL,Grade 8,48
7611,012,SIMMONS HIGH SCHOOL,Grade 9,36
7611,012,SIMMONS HIGH SCHOOL,Grade 10,46
7611,012,SIMMONS HIGH SCHOOL,Grade 11,53
7611,012,SIMMONS HIGH SCHOOL,Grade 12,38
7611,012,SIMMONS HIGH SCHOOL,Secondary Special Education,*
7611,012,SIMMONS HIGH SCHOOL,Secondary GED,N/A
7611,012,SIMMONS HIGH SCHOOL,Total Enrollment,*
7612,000,District Level Data,Pre-Kindergarten,12
7612,000,District Level Data,Special Education Pre-K,N/A
7612,000,District Level Data,Kindergarten,79
7612,000,District Level Data,Special Education Kindergarten,*
7612,000,District Level Data,Elementary Special Education,*
7612,000,District Level Data,Grade 1,86
7612,000,District Level Data,Grade 2,63
7612,000,District Level Data,Grade 3,54
7612,000,District Level Data,Grade 4,67
7612,000,District Level Data,Grade 5,63
7612,000,District Level Data,Grade 6,65
